행정동코드,자치구,행정동,성별,연령대,총인구수,1인가구수,집 추정 위치 평일 총 체류시간 미추정 인구수,집 추정 위치 평일 총 체류시간,"집 추정 위치 평일 총 체류시간: 4분위수, 25%","집 추정 위치 평일 총 체류시간: 4분위수, 50%","집 추정 위치 평일 총 체류시간: 4분위수, 75%",집 추정 위치 휴일 총 체류시간 미추정 인구수,집 추정 위치 휴일 총 체류시간,"집 추정 위치 휴일 총 체류시간: 4분위수, 25%","집 추정 위치 휴일 총 체류시간: 4분위수, 50%","집 추정 위치 휴일 총 체류시간: 4분위수, 75%",배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,"배달 서비스 사용일수: 4분위수, 25%","배달 서비스 사용일수: 4분위수, 50%","배달 서비스 사용일수: 4분위수, 75%",배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,"배달_브랜드 서비스 사용일수: 4분위수, 25%","배달_브랜드 서비스 사용일수: 4분위수, 50%","배달_브랜드 서비스 사용일수: 4분위수, 75%",배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수,"배달_식재료 서비스 사용일수: 4분위수, 25%","배달_식재료 서비스 사용일수: 4분위수, 50%","배달_식재료 서비스 사용일수: 4분위수, 75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,1,70,285.38,63.93,0,765412.79,613400,808400,927600,0,245310.77,169366.67,243966.67,315700,282.49,6.67,6.67,6.67,6.67,285.38,0,0,0,0,285.38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,1,75,423.74,105.68,0,814146.49,603333.33,843233.33,1020000,0,275640.36,201066.67,273666.67,359500,412.21,12.08,1.67,10,13.33,423.74,0,0,0,0,423.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,20,456,61.42,0,624465.56,486766.67,620033.33,748766.67,3.77,188715.56,130266.67,167900,233700,109.29,13.39,5,11.67,16.67,437.16,2.33,1.67,1.67,1.67,444.69,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,25,488.84,58.59,9.51,564397.78,410400,524566.67,711233.33,12.68,169884.79,98200,159266.67,232733.33,75.21,15.18,6.67,11.67,20,454.85,2.22,1.67,1.67,1.67,470.7,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,30,620.45,122.24,7.09,596201.54,431433.33,537100,778966.67,10.64,186619.19,122600,182900,240066.67,70.91,16.22,5,13.33,26.67,560.18,2.55,1.67,1.67,3.33,606.27,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,35,551.94,93.76,5.16,682802.04,491166.67,644300,882166.67,7.74,211279.62,142866.67,212300,261833.33,85.12,13.97,5,11.67,20,490.03,2.36,1.67,1.67,3.33,526.14,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,40,559.04,74.64,5.92,667566.49,476500,682733.33,879033.33,5.92,209239.04,148733.33,205433.33,266533.33,165.64,14.94,5,11.67,21.67,505.8,2.5,1.67,1.67,3.33,553.13,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,45,631,85.11,0,661424.69,477233.33,622333.33,854600,0,206316.26,140266.67,195866.67,270200,264.86,12.13,3.33,8.33,18.33,560.89,2.31,1.67,1.67,3.33,623.21,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,50,719.03,71.48,6.27,664435.53,467800,645166.67,865000,15.68,216715.56,160733.33,211466.67,275500,394.01,10,3.33,6.67,13.33,690.82,1.85,1.67,1.67,1.67,715.9,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,55,795.43,82.35,7.97,670869.87,486700,666500,859433.33,11.95,213516.41,143000,216233.33,274733.33,644,7.5,1.67,5,10,787.46,1.67,1.67,1.67,1.67,779.49,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,60,639.63,67.22,0,721465.27,545966.67,753400,904533.33,0,229114.83,167100,231566.67,300166.67,568.81,8.33,3.33,8.33,11.67,639.63,0,0,0,0,636.26,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,65,479.57,104.47,0,764601.79,591433.33,815100,927166.67,2.85,253927.15,185300,251400,323300,448.27,9.83,3.33,3.33,16.67,473.88,1.67,1.67,1.67,1.67,471.03,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,70,389.08,123.27,0,856039.37,712900,912266.67,1036266.67,3.35,297933.04,222200,309733.33,378500,365.6,10.71,5,11.67,13.33,389.08,0,0,0,0,389.08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112068,은평구,수색동,2,75,731.21,247.63,3.35,903338.71,808366.67,961133.33,1080233.33,6.71,302727.16,227633.33,310233.33,387766.67,714.44,19.33,8.33,15,33.33,731.21,0,0,0,0,731.21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,20,1315,271.66,2.88,687987.79,543466.67,691266.67,859533.33,11.51,215592.57,152866.67,218500,277133.33,342.42,11.98,3.33,8.33,16.67,1168.25,2.61,1.67,1.67,3.33,1309.25,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,25,1215,275.97,4.88,652541.87,429833.33,620633.33,882533.33,9.76,195307.62,115766.67,185466.67,261433.33,219.58,18.02,6.67,16.67,30,1019.82,2.67,1.67,1.67,3.33,1205.24,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,30,1282,265.83,18.82,575358.22,408433.33,498166.67,722033.33,23.52,185603.99,112700,169966.67,253800,275.22,16.43,5,13.33,26.67,1049.12,2.63,1.67,1.67,3.33,1260.83,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,35,1906,378.82,6.88,550025.41,386466.67,479633.33,668633.33,10.32,190366.36,116066.67,177333.33,251933.33,536.71,18.43,6.67,18.33,28.33,1555.08,2.94,1.67,1.67,5,1850.95,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,40,2798,207.36,9.96,552041.94,397766.67,488166.67,661400,13.28,195280.06,123466.67,185000,255600,1128.49,14.43,5,10,23.33,2432.9,2.82,1.67,1.67,3.33,2761.49,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,45,2261,156.78,14.76,536064.82,389900,479500,628166.67,27.42,190770.88,120266.67,179233.33,247200,1231.74,13.11,3.33,8.33,20,2003.68,3.05,1.67,1.67,5,2237.8,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,50,1741,117.78,12.22,537743.7,397800,474733.33,631533.33,21.38,188990.02,121733.33,176333.33,242966.67,1125.54,10.77,3.33,6.67,15,1589.81,2.81,1.67,1.67,3.33,1725.73,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,55,1682,117.61,20.54,584109.06,425833.33,530233.33,715533.33,20.54,202760.69,132633.33,190966.67,264700,1373.94,10.1,3.33,6.67,13.33,1638.87,2.22,1.67,1.67,1.67,1669.68,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,60,1227,94.43,7.86,624389,456533.33,588633.33,778333.33,9.43,220481.16,146633.33,211500,288500,1135.88,9.63,3.33,6.67,13.33,1201.86,2.92,1.67,1.67,5,1222.29,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,65,915,82.56,7.17,665513.19,485266.67,637466.67,849333.33,10.04,232008.57,161033.33,227366.67,300566.67,864.8,5.34,1.67,3.33,6.67,909.26,1.67,1.67,1.67,1.67,910.7,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,70,668.03,64.13,4.27,726308.69,540933.33,722800,918566.67,4.27,249855.1,178500,243266.67,316666.67,642.4,7.19,1.67,3.33,8.33,660.91,3.33,1.67,3.33,5,662.34,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,1,75,885.97,165.82,12.82,846194.66,690900,906933.33,1041166.67,12.82,282950.65,214233.33,287333.33,355633.33,864.6,7.26,1.67,3.33,6.67,880.27,1.67,1.67,1.67,1.67,881.69,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,20,1377,327.92,4.65,667199.66,510433.33,663200,848933.33,6.98,210688.15,145566.67,205966.67,270866.67,302.38,13.58,5,10,20,1279.31,2.24,1.67,1.67,1.67,1360.72,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,25,1419,369.9,3.93,610266.85,447700,558533.33,784833.33,3.93,194999.91,126066.67,189500,256233.33,186.45,16.53,6.67,13.33,25,1279.65,2.32,1.67,1.67,3.33,1375.82,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,30,1664,345.47,2.43,612559.56,437533.33,550800,781600,7.28,201603.22,128666.67,191300,265900,220.73,16.69,5,13.33,26.67,1462.67,2.61,1.67,1.67,3.33,1588.8,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,35,2562,471.7,10.25,664981.75,470600,628733.33,882000,20.5,216931,140233.33,215400,280866.67,532.9,15.61,5,11.67,23.33,2251.14,2.56,1.67,1.67,3.33,2462.94,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,40,2829,204.46,13.87,692653.16,490133.33,689600,905133.33,16.64,223545.41,162033.33,221566.67,283300,784.91,14.58,5,11.67,21.67,2529.46,2.51,1.67,1.67,3.33,2776.3,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,45,2149,151.68,33.14,704784.61,504666.67,707400,906800,34.89,225284.02,160900,223833.33,283600,811.11,13.29,5,10,18.33,1941.43,2.63,1.67,1.67,3.33,2107.14,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,50,1884,138.87,21.19,693743.93,501833.33,684300,894400,25.73,230554.17,162733.33,230733.33,295433.33,1092.57,10.59,3.33,6.67,15,1793.2,2.66,1.67,1.67,3.33,1858.27,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,55,1829,138.55,13.7,702974.68,516200,705900,886700,13.7,240337.48,169800,238633.33,307166.67,1417.99,9.28,3.33,6.67,11.67,1776.48,2.54,1.67,1.67,3.33,1822.15,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,60,1325,107.62,10.06,756139.59,581533.33,791133.33,938700,11.74,250380.78,181700,252366.67,315533.33,1157.28,7.1,1.67,5,10,1304.87,2.12,1.67,1.67,3.33,1309.91,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,65,1042,121.08,6.74,790117.93,628900,821166.67,972333.33,8.09,263677.36,194633.33,265200,334066.67,993.47,7.04,1.67,3.33,8.33,1037.96,1.67,1.67,1.67,1.67,1039.3,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,70,858.8,105.81,5.01,834683.69,686033.33,869366.67,1002633.33,8.35,275919.65,209866.67,277300,344866.67,818.7,10.49,1.67,5,13.33,847.1,3.1,1.67,3.33,3.33,855.46,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112071,은평구,진관동,2,75,1288.2,326.63,1.67,904126.45,796533.33,961300,1064133.33,5.01,305896.66,242466.67,310866.67,378066.67,1261.47,8.02,3.33,5,11.67,1284.86,1.67,1.67,1.67,1.67,1286.53,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,20,985.33,198.22,4.95,709909.81,535400,707066.67,883066.67,4.95,206073.43,134433.33,208366.67,263133.33,189.76,14.53,3.33,11.67,21.67,826.83,3.18,1.67,3.33,5,985.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,25,1000.4,225.99,0,628342.93,436533.33,566266.67,798266.67,0,181724.52,113466.67,173833.33,240366.67,131.01,19.34,8.33,18.33,31.67,861.37,2.71,1.67,1.67,3.33,997.51,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,30,1227.93,302.95,3.14,598950.43,436166.67,540266.67,752733.33,9.43,176286.18,113133.33,169400,232200,249.65,19.16,6.67,18.33,33.33,1016.71,2.79,1.67,1.67,3.33,1209.08,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,35,1059.67,291.37,8.53,610067.67,436900,555033.33,771200,14.22,188821.46,124400,180033.33,244766.67,322.2,17.87,6.67,13.33,30,903.23,2.76,1.67,1.67,3.33,1042.6,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,40,1206.75,238.42,11.15,632164,449433.33,565000,805366.67,13.94,198789.78,131433.33,186366.67,262333.33,463.84,16.69,5,13.33,28.33,1084.08,2.58,1.67,1.67,3.33,1198.39,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,45,1107.78,218.8,11.99,614118.32,435233.33,545933.33,774133.33,11.99,190434.07,117066.67,176433.33,253766.67,593.45,13.83,3.33,10,21.67,1035.85,3.06,1.67,3.33,5,1107.78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,50,1142.78,203.38,14.98,614004.24,433766.67,557600,779933.33,17.48,190836.02,127700,181233.33,250466.67,841.38,12.03,3.33,6.67,18.33,1095.35,2.98,1.67,1.67,5,1134.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,55,1209.4,294.12,7.67,639349.42,460466.67,597600,806400,10.23,204637.38,140733.33,201533.33,264033.33,1002.82,9.94,1.67,6.67,15,1171.05,2.02,1.67,1.67,1.67,1204.28,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,60,885.33,167.57,9.02,683603.88,485600,647266.67,893466.67,12.62,212656.99,139400,202900,280866.67,833.03,11.13,1.67,6.67,16.67,874.51,2.33,1.67,1.67,1.67,881.72,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,65,736.55,266.75,9.35,707175.82,518900,683866.67,910133.33,10.95,215884.12,151800,218433.33,273833.33,718.96,14.55,1.67,5,33.33,736.55,0,0,0,0,736.55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,70,508.55,167.45,0,787474.95,593333.33,816833.33,993033.33,4.38,241933.14,173100,246666.67,312600,501.78,16.67,15,16.67,18.33,507.08,0,0,0,0,507.08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,1,75,773.94,310.88,4.38,906520.67,799400,968200,1064466.67,4.38,279295.39,230700,282600,336500,763.71,10,3.33,5,13.33,771.02,3.33,1.67,1.67,5,772.48,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,20,970.52,216.12,3.55,679334.69,518266.67,665800,844266.67,3.55,197974.66,136366.67,192566.67,251533.33,146.19,15.14,5,11.67,21.67,931.44,2.12,1.67,1.67,3.33,942.1,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,25,1028.57,252.83,10.52,616904.17,450200,566033.33,764633.33,10.52,177007.47,115666.67,160433.33,227733.33,120.23,17.9,8.33,15,28.33,947.02,2.53,1.67,1.67,3.33,983.39,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,30,1028.05,276.34,10.1,631154.95,461866.67,569266.67,802633.33,12.63,187034.5,123100,179733.33,241766.67,170.49,18.53,6.67,16.67,30,872.72,2.4,1.67,1.67,3.33,980.05,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,35,949.49,227.2,8.28,671428.22,473633.33,643600,873866.67,11.04,196465.48,134700,194933.33,256700,166.72,16.95,6.67,13.33,26.67,829.69,2.25,1.67,1.67,1.67,910.85,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,40,1118.64,227.78,10.54,698216.34,494400,654933.33,927300,10.54,210975.28,148766.67,203733.33,269666.67,267.16,15.56,5,11.67,25,1002.73,2.35,1.67,1.67,1.67,1081.76,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,45,1265.24,232.61,6.21,686334.25,506133.33,646266.67,881966.67,6.21,210869.66,141366.67,209166.67,271566.67,524.57,13.16,5,10,18.33,1159.08,2.68,1.67,1.67,3.33,1246.61,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,50,1315.6,222.05,4.96,703180,517166.67,682466.67,887500,4.96,211431.56,151100,206900,269566.67,802.7,10.1,3.33,6.67,15,1241.24,2.41,1.67,1.67,3.33,1308.16,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,55,1374.22,286.02,18.78,726224.6,542733.33,712400,926566.67,21.24,219064.33,151666.67,217500,280200,1094.61,9.17,1.67,5,11.67,1337.31,2.44,1.67,1.67,3.33,1361.92,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,60,1036.2,229.27,10.89,753815.64,579200,766400,937200,16.74,229768.54,169200,228966.67,290666.67,950.86,9.29,3.33,5,13.33,1029.21,2.78,1.67,1.67,5,1030.35,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112072,은평구,불광2동,2,65,905.68,329.85,4.84,794464.07,632133.33,806966.67,978200,14.53,243739.68,185100,247200,303633.33,862.81,8.59,1.67,3.33,13.33,902.45,3.33,1.67,1.67,5,897.61,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
